,date,measurements,ok,anomalies,ratio
378,2022-11-28,89012,88679,333,0.0037410686199613537
379,2022-11-30,34340,34113,227,0.006610366919044846
380,2022-12-01,81411,80956,455,0.005588925329500927
381,2022-12-04,32336,32103,233,0.007205591291439881
382,2022-12-05,86376,85688,688,0.007965175511716218
383,2022-12-07,29322,29230,92,0.0031375758815906144
384,2022-12-08,84882,84477,405,0.004771329610518131
385,2022-12-11,29147,29103,44,0.001509589323086424
386,2022-12-12,83276,82683,593,0.007120899178634901
387,2022-12-14,32336,32318,18,0.0005566551212271152
388,2022-12-15,88241,87876,365,0.004136399179519724
389,2022-12-18,32352,32348,4,0.00012363996043521266
390,2022-12-19,87224,86921,303,0.0034738145464551042
391,2022-12-21,34391,34385,6,0.00017446424936756708
392,2022-12-22,86989,86237,752,0.00864477117796503
393,2022-12-25,64768,64762,6,9.263833992094861e-05
394,2022-12-26,87032,86778,254,0.0029184667708429084
395,2022-12-28,34391,34383,8,0.00023261899915675614
396,2022-12-29,91035,90832,203,0.002229911572472126
397,2023-01-01,16184,16184,0,0.0
398,2023-01-02,80920,80342,578,0.007142857142857143
399,2023-01-04,16184,16182,2,0.00012357884330202668
400,2023-01-05,82943,82350,593,0.007149488202741642
401,2023-01-08,16184,16184,0,0.0
402,2023-01-09,66759,66371,388,0.00581195044862865
403,2023-01-11,52598,52394,204,0.003878474466709761
404,2023-01-12,66825,66441,384,0.00574635241301908
405,2023-01-15,52598,52494,104,0.001977261492832427
406,2023-01-16,84966,84525,441,0.005190311418685121
407,2023-01-18,32368,32355,13,0.00040163124073158674
408,2023-01-19,86467,85992,475,0.005493425237373796
409,2023-01-22,30345,30343,2,6.590871642774756e-05
410,2023-01-23,87032,86638,394,0.004527070502803566
411,2023-01-25,32368,32358,10,0.00030894710825506676
412,2023-01-26,85059,84617,442,0.00519639309185389
413,2023-01-29,32368,32355,13,0.00040163124073158674
414,2023-01-30,72988,72526,462,0.006329807639611991
415,2023-02-01,42483,42423,60,0.0014123296377374478
416,2023-02-02,53586,53210,376,0.007016758108461165
417,2023-02-05,42483,42281,202,0.004754843113716075
418,2023-02-06,73197,72838,359,0.004904572591772887
419,2023-02-08,40497,40437,60,0.0014815912289799244
420,2023-02-09,75369,74998,371,0.004922448221417294
421,2023-02-12,40460,40406,54,0.0013346515076618883
